ensembl_id	gene_symbol	gene_biotype	comparison	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant	significant_strict
ENSG00000129538	RNASE1	protein_coding	MGS4_vs_MGS1	28.116064134390538	0.9623455262472458	0.1614983133585166	5.958858060089434	2.540065940905181e-09	3.761583651886482e-05	True	False
ENSG00000160307	S100B	protein_coding	MGS4_vs_MGS1	114.66315028092613	0.6692392496830852	0.1253505259635675	5.338942493768206	9.349028969981792e-08	0.000555645140825781	True	False
ENSG00000163453	IGFBP7	protein_coding	MGS4_vs_MGS1	219.08607677529184	0.4475711045952153	0.08436493514913634	5.305179264394861	1.1256232172849908e-07	0.000555645140825781	True	False
ENSG00000184254	ALDH1A3	protein_coding	MGS4_vs_MGS1	13.717017768343638	0.9020668176947502	0.17786194319806203	5.071724740408543	3.942263338892368e-07	0.0014595244446414268	True	False
ENSG00000188501	LCTL	protein_coding	MGS4_vs_MGS1	8.326961010976685	0.8071496139585751	0.16305239509847289	4.950246903586482	7.411938978336355e-07	0.002195268086603662	True	False
ENSG00000112936	C7	protein_coding	MGS4_vs_MGS1	117.06712255947741	0.5939042403439405	0.12169499539235061	4.880268399116695	1.0594156080624228e-06	0.00261481428996607	True	False
ENSG00000144810	COL8A1	protein_coding	MGS4_vs_MGS1	25.01687826262326	0.741956167667838	0.15699493107944928	4.725988046660956	2.289991198266265e-06	0.004844639950732159	True	False
ENSG00000154864	PIEZO2	protein_coding	MGS4_vs_MGS1	7.9198931044280325	0.8288929947200881	0.17653767337497603	4.695275398580066	2.6624777001772915e-06	0.004928579032740688	True	False
ENSG00000121236	TRIM6	protein_coding	MGS4_vs_MGS1	6.396748855305372	0.7111570178932526	0.15700890389400537	4.52940565952454	5.9149837586821655e-06	0.009001800853067406	True	False
ENSG00000125730	C3	protein_coding	MGS4_vs_MGS1	717.1442823614972	0.7428841570365605	0.16422276993012552	4.523636748744692	6.078601426880549e-06	0.009001800853067406	True	False
ENSG00000162520	SYNC	protein_coding	MGS4_vs_MGS1	13.799248352690007	0.5386707062241104	0.12042645236190021	4.473026446094428	7.712023517276327e-06	0.010382486933395012	True	False
ENSG00000182326	C1S	protein_coding	MGS4_vs_MGS1	373.67895650058244	0.40585633414253885	0.09285952792864073	4.370648259750202	1.2387820837016669e-05	0.015287603231281654	True	False
ENSG00000181804	SLC9A9	protein_coding	MGS4_vs_MGS1	57.87755557469289	0.4253919875414206	0.09813102913943386	4.334938614951071	1.4580080235225408e-05	0.015422600585960932	True	False
ENSG00000143768	LEFTY2	protein_coding	MGS4_vs_MGS1	27.378804687594453	0.9344360526121499	0.21531336001720192	4.339888860298755	1.4255479614282514e-05	0.015422600585960932	True	False
ENSG00000132840	BHMT2	protein_coding	MGS4_vs_MGS1	30.303454771049715	0.45104539414208916	0.10532101541008501	4.282577341149517	1.847408869678812e-05	0.018111467790118026	True	False
ENSG00000198734	F5	protein_coding	MGS4_vs_MGS1	83.51830544971507	0.6897840626172355	0.16155089611033666	4.26976314725066	1.9568065679106518e-05	0.018111467790118026	True	False
ENSG00000153029	MR1	protein_coding	MGS4_vs_MGS1	74.08768549006234	0.334961233245489	0.0794206095358627	4.217560595455211	2.4695946700314817e-05	0.02031790414916456	True	False
ENSG00000107165	TYRP1	protein_coding	MGS4_vs_MGS1	71.13197509185888	0.7387697462489627	0.17494874860109766	4.222778111625359	2.4130935787882447e-05	0.02031790414916456	True	False
ENSG00000242574	HLA-DMB	protein_coding	MGS4_vs_MGS1	101.37143310931643	0.5839793933440075	0.13903591147613084	4.200205451555319	2.6667288588715747e-05	0.02078504614264692	True	False
ENSG00000222009	BTBD19	protein_coding	MGS4_vs_MGS1	19.815790474211695	0.43432125172290786	0.10413040879827493	4.170935817262469	3.033513006993309e-05	0.022461647060281958	True	False
ENSG00000079931	MOXD1	protein_coding	MGS4_vs_MGS1	179.7041284937817	0.5617244245889254	0.13602403571742425	4.129596814461888	3.633999534302893e-05	0.025626618620710258	True	False
ENSG00000101104	PABPC1L	protein_coding	MGS4_vs_MGS1	62.07202915417781	0.349857048150565	0.08584327194075621	4.075532540185735	4.590916161725363e-05	0.030903126108632224	True	False
ENSG00000113924	HGD	protein_coding	MGS4_vs_MGS1	11.22845387724027	0.6486772463629229	0.16082619613501897	4.033405390116525	5.4974320045931196e-05	0.033921446065008125	True	False
ENSG00000174130	TLR6	protein_coding	MGS4_vs_MGS1	7.418964719852623	0.6865663340117406	0.17011125948204206	4.035984073612826	5.4373904708471336e-05	0.033921446065008125	True	False
ENSG00000130055	GDPD2	protein_coding	MGS4_vs_MGS1	87.56110423927741	0.42740464681568946	0.10790851147017362	3.9608056954230713	7.46972978458395e-05	0.04097008458514952	True	False
ENSG00000089041	P2RX7	protein_coding	MGS4_vs_MGS1	25.761602795557106	0.42643745858976045	0.1073644815295265	3.9718671623490778	7.131148395712089e-05	0.04097008458514952	True	False
ENSG00000197943	PLCG2	protein_coding	MGS4_vs_MGS1	37.714317305217094	0.43120396048287285	0.10878463028049527	3.9638316494806007	7.37562757549905e-05	0.04097008458514952	True	False
ENSG00000069535	MAOB	protein_coding	MGS4_vs_MGS1	405.59738943593896	0.299727330545701	0.07591218898961186	3.9483426118395415	7.869412669311022e-05	0.04162076150708104	True	False
ENSG00000151468	CCDC3	protein_coding	MGS4_vs_MGS1	48.76790538933685	0.29875106195885226	0.0759776049464062	3.9320937027376437	8.420922746433878e-05	0.04278040864647878	True	False
ENSG00000079277	MKNK1	protein_coding	MGS4_vs_MGS1	153.0187672626732	0.1817565255227914	0.04639863785610813	3.9172814962037537	8.955315470597895e-05	0.04278040864647878	True	False
ENSG00000164946	FREM1	protein_coding	MGS4_vs_MGS1	107.50834693169887	0.29827764019564096	0.07604767007435956	3.922245611259155	8.77274965383979e-05	0.04278040864647878	True	False
ENSG00000146021	KLHL3	protein_coding	MGS4_vs_MGS1	583.6497178672531	0.17471156557204148	0.04495053448315587	3.8867516833979017	0.00010159458531530542	0.04454982586962956	True	False
ENSG00000164106	SCRG1	protein_coding	MGS4_vs_MGS1	111.18721114127953	0.5202751104690586	0.13372396983007426	3.8906645617100866	9.997005173258789e-05	0.04454982586962956	True	False
ENSG00000176771	NCKAP5	protein_coding	MGS4_vs_MGS1	258.08094921619806	0.21444389428056457	0.05519629776603937	3.8851137297202114	0.00010228199605425113	0.04454982586962956	True	False
ENSG00000204252	HLA-DOA	protein_coding	MGS4_vs_MGS1	45.12091549898433	0.5005700906258304	0.12926538770581397	3.8724216861906045	0.00010775930564592266	0.045594501637441956	True	False
ENSG00000231852	CYP21A2	protein_coding	MGS4_vs_MGS1	16.49815511851128	0.7354383085251311	0.1903454071076311	3.863703987925889	0.00011168054719111994	0.04594103398203598	True	False
ENSG00000138772	ANXA3	protein_coding	MGS4_vs_MGS1	24.610374875523565	0.44269357900448525	0.11492480483507199	3.852028112118986	0.00011714357057927309	0.04688592261374203	True	False
ENSG00000170044	ZPLD1	protein_coding	MGS4_vs_MGS1	87.50613004269509	0.4725048177679082	0.12299082744855232	3.8417890794787874	0.00012214077417718733	0.04739480137840308	True	False
ENSG00000107611	CUBN	protein_coding	MGS4_vs_MGS1	396.9905708406947	0.2602277908316492	0.06794026305068371	3.830244087184623	0.00012801621008414634	0.04739480137840308	True	False
ENSG00000104361	NIPAL2	protein_coding	MGS4_vs_MGS1	556.8741927881646	0.24469609697597158	0.0638570609500012	3.8319348453503634	0.00012713941384028018	0.04739480137840308	True	False
