Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	1/90	0.2021100231923967	0.2992780032991705	0	0	4.55423068103646	7.281955543769811	RPS4Y1
GO_Biological_Process_2021	mitochondrial respiratory chain complex assembly (GO:0033108)	1/90	0.2021100231923967	0.2992780032991705	0	0	4.55423068103646	7.281955543769811	NDUFS5
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	3/621	0.2024454460334983	0.2992780032991705	0	0	1.9966948977483991	3.1892904723776496	IFITM2;RHOU;CRK
GO_Biological_Process_2021	regulation of actin cytoskeleton organization (GO:0032956)	1/91	0.2041137620931186	0.2992780032991705	0	0	4.503401360544218	7.156255051106618	CRK
GO_Biological_Process_2021	intracellular protein transport (GO:0006886)	2/336	0.205066989906835	0.2992780032991705	0	0	2.447105788423153	3.8772398617417143	SCFD1;STRADA
GO_Biological_Process_2021	negative regulation of mitotic cell cycle phase transition (GO:1901991)	1/92	0.2061125694363157	0.2992780032991705	0	0	4.453689167974883	7.03385741012878	ZFP36L1
GO_Biological_Process_2021	retinoid metabolic process (GO:0001523)	1/92	0.2061125694363157	0.2992780032991705	0	0	4.453689167974883	7.03385741012878	OPN1SW
GO_Biological_Process_2021	cellular response to fibroblast growth factor stimulus (GO:0044344)	1/92	0.2061125694363157	0.2992780032991705	0	0	4.453689167974883	7.03385741012878	ZFP36L1
GO_Biological_Process_2021	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	1/92	0.2061125694363157	0.2992780032991705	0	0	4.453689167974883	7.03385741012878	RNF111
GO_Biological_Process_2021	Wnt signaling pathway (GO:0016055)	1/92	0.2061125694363157	0.2992780032991705	0	0	4.453689167974883	7.03385741012878	CSNK1E
GO_Biological_Process_2021	regulation of epithelial cell proliferation (GO:0050678)	1/93	0.2081064570390282	0.3012405196027908	0	0	4.40505767524401	6.914643337844717	ZFP36L1
GO_Biological_Process_2021	negative regulation of cell death (GO:0060548)	1/94	0.2100954368002021	0.3013295408541125	0	0	4.357472021066491	6.79849904676328	NPAS2
GO_Biological_Process_2021	cotranslational protein targeting to membrane (GO:0006613)	1/94	0.2100954368002021	0.3013295408541125	0	0	4.357472021066491	6.79849904676328	RPS4Y1
GO_Biological_Process_2021	nucleosome organization (GO:0034728)	1/94	0.2100954368002021	0.3013295408541125	0	0	4.357472021066491	6.79849904676328	ACTR6
GO_Biological_Process_2021	regulation of vesicle-mediated transport (GO:0060627)	1/96	0.2140587201245348	0.3051475371988049	0	0	4.26530612244898	6.5749903239841245	SCFD1
GO_Biological_Process_2021	cellular transition metal ion homeostasis (GO:0046916)	1/96	0.2140587201245348	0.3051475371988049	0	0	4.26530612244898	6.5749903239841245	MT1F
GO_Biological_Process_2021	protein maturation (GO:0051604)	1/97	0.2160330472811356	0.3051792143820861	0	0	4.220663265306122	6.46742313757927	NAA35
GO_Biological_Process_2021	positive regulation of cold-induced thermogenesis (GO:0120162)	1/97	0.2160330472811356	0.3051792143820861	0	0	4.220663265306122	6.46742313757927	CXCR4
GO_Biological_Process_2021	calcium ion homeostasis (GO:0055074)	1/97	0.2160330472811356	0.3051792143820861	0	0	4.220663265306122	6.46742313757927	STIM2
GO_Biological_Process_2021	positive regulation of defense response (GO:0031349)	1/98	0.2180025137484037	0.3070365734174214	0	0	4.176940879444562	6.362519703204576	NPAS2
GO_Biological_Process_2021	positive regulation of stress-activated MAPK cascade (GO:0032874)	1/99	0.2199671313012003	0.3088760017373141	0	0	4.134110787172012	6.26018948804807	GADD45B
GO_Biological_Process_2021	cell-matrix adhesion (GO:0007160)	1/100	0.2219269115603851	0.3106976761845391	0	0	4.092145949288806	6.1603458876211565	ITGA4
GO_Biological_Process_2021	calcium-mediated signaling (GO:0019722)	1/102	0.2258320069783284	0.3133586132332426	0	0	4.010709234188725	5.967790506031058	CXCR4
GO_Biological_Process_2021	regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	1/102	0.2258320069783284	0.3133586132332426	0	0	4.010709234188725	5.967790506031058	CSNK1E
GO_Biological_Process_2021	regulation of protein catabolic process (GO:0042176)	1/102	0.2258320069783284	0.3133586132332426	0	0	4.010709234188725	5.967790506031058	TIPARP
GO_Biological_Process_2021	protein targeting to ER (GO:0045047)	1/103	0.2277773453985499	0.314198749976235	0	0	3.971188475390156	5.874923343943355	RPS4Y1
GO_Biological_Process_2021	cellular response to organonitrogen compound (GO:0071417)	1/103	0.2277773453985499	0.314198749976235	0	0	3.971188475390156	5.874923343943355	ZFP36L1
GO_Biological_Process_2021	cellular metal ion homeostasis (GO:0006875)	1/104	0.2297178930745814	0.3149146877260126	0	0	3.932435109966317	5.78423168094792	STIM2
GO_Biological_Process_2021	mRNA transport (GO:0051028)	1/104	0.2297178930745814	0.3149146877260126	0	0	3.932435109966317	5.78423168094792	ZFP36L1
GO_Biological_Process_2021	activation of GTPase activity (GO:0090630)	1/105	0.2316536615468536	0.3149146877260126	0	0	3.8944270015698583	5.6956456810845415	SYDE2
GO_Biological_Process_2021	regulation of JNK cascade (GO:0046328)	1/105	0.2316536615468536	0.3149146877260126	0	0	3.8944270015698583	5.6956456810845415	GADD45B
GO_Biological_Process_2021	nucleotide-excision repair (GO:0006289)	1/105	0.2316536615468536	0.3149146877260126	0	0	3.8944270015698583	5.6956456810845415	RNF111
GO_Biological_Process_2021	protein processing (GO:0016485)	1/106	0.2335846623503299	0.3166219845153316	0	0	3.857142857142857	5.609098367731948	HP
GO_Biological_Process_2021	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	1/108	0.2374324069826741	0.3209100832128939	0	0	3.7846652679763495	5.441865346754643	LEMD3
GO_Biological_Process_2021	response to tumor necrosis factor (GO:0034612)	1/110	0.241261218690496	0.3251480217409271	0	0	3.714847406852649	5.282048795926194	ZFP36L1
GO_Biological_Process_2021	regulation of cytoskeleton organization (GO:0051493)	1/112	0.2450711886958998	0.3287787867205354	0	0	3.647545504688362	5.129202360192396	CRK
GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)	2/381	0.2465612635256485	0.3287787867205354	0	0	2.15160510114336	3.012558657024939	TMBIM4;NAA35
GO_Biological_Process_2021	positive regulation of metabolic process (GO:0009893)	1/113	0.2469691364760274	0.3287787867205354	0	0	3.614795918367347	5.055262825364014	CXCR4
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	1/113	0.2469691364760274	0.3287787867205354	0	0	3.614795918367347	5.055262825364014	RPS4Y1
GO_Biological_Process_2021	activation of protein kinase activity (GO:0032147)	1/114	0.2488624078588274	0.3287787867205354	0	0	3.582625970742279	4.982913653406146	STRADA
GO_Biological_Process_2021	negative regulation of cell motility (GO:2000146)	1/114	0.2488624078588274	0.3287787867205354	0	0	3.582625970742279	4.982913653406146	CRK
GO_Biological_Process_2021	cellular response to transforming growth factor beta stimulus (GO:0071560)	1/114	0.2488624078588274	0.3287787867205354	0	0	3.582625970742279	4.982913653406146	ZFP36L1
GO_Biological_Process_2021	calcium ion transport (GO:0006816)	1/115	0.2507510141385882	0.3294179989663806	0	0	3.5510204081632653	4.9121080927455	STIM2
GO_Biological_Process_2021	positive regulation of protein metabolic process (GO:0051247)	1/115	0.2507510141385882	0.3294179989663806	0	0	3.5510204081632653	4.9121080927455	TIPARP
GO_Biological_Process_2021	adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	1/118	0.2563889548341396	0.3340178328255874	0	0	3.4594453165881736	4.708511372057024	CRHR1
GO_Biological_Process_2021	regulation of cellular response to stress (GO:0080135)	1/118	0.2563889548341396	0.3340178328255874	0	0	3.4594453165881736	4.708511372057024	NPAS2
GO_Biological_Process_2021	negative regulation of response to external stimulus (GO:0032102)	1/118	0.2563889548341396	0.3340178328255874	0	0	3.4594453165881736	4.708511372057024	CRK
GO_Biological_Process_2021	cytoskeleton organization (GO:0007010)	1/120	0.2601244621662815	0.3379456309030084	0	0	3.4009603841536613	4.579716458908873	RHOU
GO_Biological_Process_2021	regulation of mRNA catabolic process (GO:0061013)	1/122	0.2638415777635164	0.3404353113285387	0	0	3.3444088379153314	4.456111874258477	ZFP36L1
GO_Biological_Process_2021	potassium ion transport (GO:0006813)	1/122	0.2638415777635164	0.3404353113285387	0	0	3.3444088379153314	4.456111874258477	KCNH8
GO_Biological_Process_2021	phosphorylation (GO:0016310)	2/400	0.2642184505833435	0.3404353113285387	0	0	2.046901172529313	2.7243825855585304	STRADA;CSNK1E
GO_Biological_Process_2021	defense response to symbiont (GO:0140546)	1/124	0.2675403902734135	0.343771076817071	0	0	3.2896963663514187	4.337414433160371	IFITM2
GO_Biological_Process_2021	negative regulation of growth (GO:0045926)	1/126	0.2712209880572274	0.3475482060077586	0	0	3.236734693877551	4.223360488574632	MT1F
GO_Biological_Process_2021	plasma membrane bounded cell projection organization (GO:0120036)	1/128	0.274883458910421	0.3512815864550067	0	0	3.1854411055760887	4.113704308580095	STMN4
GO_Biological_Process_2021	cellular response to insulin stimulus (GO:0032869)	1/129	0.2767079241059198	0.3513922530829569	0	0	3.1603954081632653	4.060453122404681	ZFP36L1
GO_Biological_Process_2021	muscle contraction (GO:0006936)	1/129	0.2767079241059198	0.3513922530829569	0	0	3.1603954081632653	4.060453122404681	ACTC1
GO_Biological_Process_2021	regulation of response to external stimulus (GO:0032101)	1/130	0.2785278903472666	0.3513922530829569	0	0	3.135738016136687	4.008216604624779	CXCR4
GO_Biological_Process_2021	positive regulation of canonical Wnt signaling pathway (GO:0090263)	1/130	0.2785278903472666	0.3513922530829569	0	0	3.135738016136687	4.008216604624779	CSNK1E
GO_Biological_Process_2021	cellular response to hypoxia (GO:0071456)	1/131	0.2803433684983951	0.3513922530829569	0	0	3.111459968602826	3.956968446025251	ZFP36L1
GO_Biological_Process_2021	cellular response to metal ion (GO:0071248)	1/131	0.2803433684983951	0.3513922530829569	0	0	3.111459968602826	3.956968446025251	MT1F
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	3/742	0.2833046813486276	0.3513922530829569	0	0	1.6593153485158207	2.092782192966935	TMBIM4;GADD45B;NAA35
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	4/1079	0.2833172179011324	0.3513922530829569	0	0	1.5267947421638015	1.925575356569311	ZNF562;ACTC1;TIPARP;ZFP36L1
GO_Biological_Process_2021	regulation of cell adhesion (GO:0030155)	1/133	0.2839609038772722	0.3513922530829569	0	0	3.0640074211502784	3.857336278341556	CXCR4
GO_Biological_Process_2021	regulation of cell motility (GO:2000145)	1/133	0.2839609038772722	0.3513922530829569	0	0	3.0640074211502784	3.857336278341556	CRK
GO_Biological_Process_2021	transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	1/133	0.2839609038772722	0.3513922530829569	0	0	3.0640074211502784	3.857336278341556	RNF111
GO_Biological_Process_2021	defense response to virus (GO:0051607)	1/133	0.2839609038772722	0.3513922530829569	0	0	3.0640074211502784	3.857336278341556	IFITM2
GO_Biological_Process_2021	negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	1/136	0.289353816496661	0.3561861940601942	0	0	2.99546485260771	3.714691124222948	CRHR1
GO_Biological_Process_2021	cellular calcium ion homeostasis (GO:0006874)	1/136	0.289353816496661	0.3561861940601942	0	0	2.99546485260771	3.714691124222948	STIM2
GO_Biological_Process_2021	regulation of inflammatory response to antigenic stimulus (GO:0002861)	1/137	0.2911425929329805	0.3574499373967745	0	0	2.9732893157262907	3.668866926816198	CRHR1
GO_Biological_Process_2021	potassium ion transmembrane transport (GO:0071805)	1/139	0.2947069182263764	0.3608813176192443	0	0	2.929902395740905	3.579678317757992	KCNH8
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	1/143	0.3017829564686885	0.3676265106073115	0	0	2.846795056050589	3.410594866305226	HP
GO_Biological_Process_2021	neuron development (GO:0048666)	1/143	0.3017829564686885	0.3676265106073115	0	0	2.846795056050589	3.410594866305226	STMN4
GO_Biological_Process_2021	regulation of mRNA stability (GO:0043488)	1/146	0.307044282279795	0.3730667574850359	0	0	2.7874736101337088	3.291346538126983	ZFP36L1
GO_Biological_Process_2021	nervous system development (GO:0007399)	2/447	0.3078904676985005	0.3731282412160123	0	0	1.826310861423221	2.1514146195112085	CXCR4;NPAS2
GO_Biological_Process_2021	positive regulation of cytosolic calcium ion concentration (GO:0007204)	1/147	0.3087894082520855	0.3732531764696601	0	0	2.7682415431926195	3.252948903166252	CXCR4
GO_Biological_Process_2021	positive regulation of intracellular protein transport (GO:0090316)	1/148	0.3105302270346101	0.3734325037929029	0	0	2.749271137026239	3.215201203875706	RHOU
GO_Biological_Process_2021	regulation of cytosolic calcium ion concentration (GO:0051480)	1/148	0.3105302270346101	0.3734325037929029	0	0	2.749271137026239	3.215201203875706	CXCR4
GO_Biological_Process_2021	brain development (GO:0007420)	1/150	0.3139989845586295	0.3766381681790211	0	0	2.712094233666621	3.141596466170354	CXCR4
GO_Biological_Process_2021	actin filament organization (GO:0007015)	1/152	0.3174506378807152	0.3798070131787129	0	0	2.6759021489390458	3.070418280554557	ACTC1
GO_Biological_Process_2021	positive regulation of Wnt signaling pathway (GO:0030177)	1/153	0.3191700762858281	0.3808925337863953	0	0	2.6581632653061225	3.0357052873752	CSNK1E
GO_Biological_Process_2021	positive regulation of protein kinase activity (GO:0045860)	1/154	0.3208852696222714	0.3819674909970693	0	0	2.640656262505002	3.0015590720273457	STRADA
GO_Biological_Process_2021	regulation of cell differentiation (GO:0045595)	1/156	0.3243029619756543	0.3840860837539946	0	0	2.6063199473337724	2.934917292064671	ZFP36L1
GO_Biological_Process_2021	peptidyl-serine phosphorylation (GO:0018105)	1/156	0.3243029619756543	0.3840860837539946	0	0	2.6063199473337724	2.934917292064671	CSNK1E
GO_Biological_Process_2021	cellular response to growth factor stimulus (GO:0071363)	1/158	0.3277037968552589	0.3871362234889582	0	0	2.572858442740153	2.8703970097526006	ZFP36L1
GO_Biological_Process_2021	peptide biosynthetic process (GO:0043043)	1/162	0.3344552195120095	0.3941193415857599	0	0	2.508429458740017	2.747363087126053	RPS4Y1
GO_Biological_Process_2021	adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	1/165	0.3394751386404204	0.3990321805071609	0	0	2.4621702339472376	2.660016849591833	CRHR1
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	2/485	0.3429022272693128	0.4020528614732693	0	0	1.6793478260869563	1.797422644350721	TMBIM4;NAA35
GO_Biological_Process_2021	peptidyl-serine modification (GO:0018209)	1/169	0.3461106816465725	0.4048027673123255	0	0	2.403061224489796	2.5496399471999527	CSNK1E
GO_Biological_Process_2021	neuron projection development (GO:0031175)	1/171	0.3494039111808349	0.4076378963776407	0	0	2.3745498199279718	2.4969025061029213	STMN4
GO_Biological_Process_2021	protein phosphorylation (GO:0006468)	2/496	0.3529487892748932	0.4107518167988211	0	0	1.641025641025641	1.709017116633574	STRADA;CSNK1E
GO_Biological_Process_2021	negative regulation of immune response (GO:0050777)	1/178	0.3608027143922477	0.4188526560642677	0	0	2.279833967485299	2.3241173885161555	CRHR1
GO_Biological_Process_2021	regulation of immune response (GO:0050776)	1/179	0.3624150547196057	0.4196855818851731	0	0	2.266911258885577	2.300835957547096	ITGA4
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	2/511	0.3665685304553946	0.423449854146749	0	0	1.591437459070072	1.5971185548456277	RNF111;NPAS2
GO_Biological_Process_2021	endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)	1/185	0.3720057294778557	0.4286749069413129	0	0	2.192324755989352	2.1678716160963645	SCFD1
GO_Biological_Process_2021	regulation of GTPase activity (GO:0043087)	1/189	0.3783208179838206	0.4348834893000291	0	0	2.1452453321754232	2.085205747179162	CRK
GO_Biological_Process_2021	negative regulation of macromolecule metabolic process (GO:0010605)	1/194	0.3861272144560919	0.4416918623900173	0	0	2.089140319340171	1.988001678572607	TIPARP
GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)	1/194	0.3861272144560919	0.4416918623900173	0	0	2.089140319340171	1.988001678572607	ZFP36L1
GO_Biological_Process_2021	protein localization to membrane (GO:0072657)	1/195	0.3876769258565263	0.4423855917924839	0	0	2.0782663580896275	1.969329769675335	ITGA4
GO_Biological_Process_2021	regulation of signal transduction (GO:0009966)	1/198	0.3923030921692546	0.4465780345324768	0	0	2.0463068476121413	1.914771355908193	CRK
GO_Biological_Process_2021	endomembrane system organization (GO:0010256)	1/199	0.3938375225272607	0.4472392204970588	0	0	2.03586889301175	1.897056906545971	LEMD3
GO_Biological_Process_2021	regulation of macromolecule metabolic process (GO:0060255)	1/200	0.3953681557510544	0.4478929107421365	0	0	2.025535842477695	1.8795714928238212	ZFP36L1
GO_Biological_Process_2021	modification-dependent protein catabolic process (GO:0019941)	1/201	0.3968950010648283	0.4485391698780831	0	0	2.01530612244898	1.8623111638641865	RNF111
GO_Biological_Process_2021	axon guidance (GO:0007411)	1/203	0.3999373645428959	0.4508909230062937	0	0	1.9951505354617092	1.8284503867148747	CXCR4
GO_Biological_Process_2021	negative regulation of inflammatory response (GO:0050728)	1/212	0.4134429066373548	0.4638868976385631	0	0	1.909178837411742	1.6862551884518755	CRHR1
GO_Biological_Process_2021	phosphate-containing compound metabolic process (GO:0006796)	1/212	0.4134429066373548	0.4638868976385631	0	0	1.909178837411742	1.6862551884518755	ISYNA1
GO_Biological_Process_2021	positive regulation of GTPase activity (GO:0043547)	1/214	0.416403436812339	0.4649838377737786	0	0	1.8910606496119573	1.656759537391559	SYDE2
GO_Biological_Process_2021	translation (GO:0006412)	1/214	0.416403436812339	0.4649838377737786	0	0	1.8910606496119573	1.656759537391559	RPS4Y1
GO_Biological_Process_2021	apoptotic process (GO:0006915)	1/231	0.4409837467017168	0.4912621786297035	0	0	1.749778172138421	1.4326260836369302	CXCR4
GO_Biological_Process_2021	axonogenesis (GO:0007409)	1/240	0.4535831041409784	0.5041006536543102	0	0	1.6831184356587825	1.3306343458644796	CXCR4
GO_Biological_Process_2021	membrane organization (GO:0061024)	1/242	0.4563449373288627	0.5059711007263277	0	0	1.6689812854602422	1.3093263562491473	LEMD3
GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	2/625	0.4660144680358849	0.5154735507283728	0	0	1.2926029962546817	0.9869522795970046	HP;ZFP36L1
GO_Biological_Process_2021	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	1/251	0.4686048306829435	0.5171192131536483	0	0	1.6081632653061224	1.21898042864121	PRPF38A
GO_Biological_Process_2021	regulation of canonical Wnt signaling pathway (GO:0060828)	1/253	0.4712922312950381	0.518863982341251	0	0	1.5952380952380951	1.2000608149186214	CSNK1E
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	3/1025	0.4760222919123325	0.5228441566905947	0	0	1.1821626348003498	0.8775082045072261	STRADA;TIPARP;CSNK1E
GO_Biological_Process_2021	cellular component assembly (GO:0022607)	1/261	0.4819092749521712	0.5280734811975895	0	0	1.5455259026687598	1.1282329953702568	RHOU
GO_Biological_Process_2021	protein-containing complex assembly (GO:0065003)	1/267	0.4897346646287026	0.5353975704215886	0	0	1.510204081632653	1.0781219104526054	SCFD1
GO_Biological_Process_2021	regulation of transcription, DNA-templated (GO:0006355)	6/2244	0.4960895197517082	0.5410836854966306	0	0	1.079210333902023	0.7565252409314136	ZNF562;FOSB;CRK;RNF111;NPAS2;HES4
GO_Biological_Process_2021	inorganic cation transmembrane transport (GO:0098662)	1/274	0.4987179596066677	0.5414322292952019	0	0	1.4709576138147566	1.0233666205889618	KCNH8
GO_Biological_Process_2021	mRNA splicing, via spliceosome (GO:0000398)	1/274	0.4987179596066677	0.5414322292952019	0	0	1.4709576138147566	1.0233666205889618	PRPF38A
GO_Biological_Process_2021	DNA metabolic process (GO:0006259)	1/277	0.5025203266713362	0.5443003076417012	0	0	1.4547471162377994	1.0010394055052982	CSNK1E
GO_Biological_Process_2021	positive regulation of programmed cell death (GO:0043068)	1/286	0.5137586327573376	0.5551907805603487	0	0	1.4081632653061225	0.937839142501346	GADD45B
GO_Biological_Process_2021	regulation of cell cycle (GO:0051726)	1/296	0.5259539383992272	0.5670629818603162	0	0	1.359737115185057	0.8736877155004001	GADD45B
GO_Biological_Process_2021	DNA repair (GO:0006281)	1/298	0.5283567775332543	0.5683470840896703	0	0	1.3504432075860646	0.8615604955292901	CSNK1E
GO_Biological_Process_2021	mRNA processing (GO:0006397)	1/300	0.5307476794848257	0.5696124981198701	0	0	1.341273633199099	0.8496546643160489	PRPF38A
GO_Biological_Process_2021	innate immune response (GO:0045087)	1/302	0.5331267023920349	0.5708251105230453	0	0	1.3322259136212624	0.8379649939237771	IFITM2
GO_Biological_Process_2021	MAPK cascade (GO:0000165)	1/303	0.5343117772273281	0.5708251105230453	0	0	1.32774699283687	0.8321996277505203	ZFP36L1
GO_Biological_Process_2021	positive regulation of apoptotic process (GO:0043065)	1/310	0.5425251558593591	0.5782824956773623	0	0	1.2972062611452349	0.7932686422257892	GADD45B
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	1/314	0.5471545986718139	0.5818945731906593	0	0	1.2803677381495728	0.7720923294539072	RPS4Y1
GO_Biological_Process_2021	negative regulation of gene expression (GO:0010629)	1/322	0.5562761693049759	0.590118062094746	0	0	1.2479496471485791	0.7319104885681406	TIPARP
GO_Biological_Process_2021	cellular response to oxygen-containing compound (GO:1901701)	1/323	0.5574036279487686	0.590118062094746	0	0	1.2440106477373558	0.7270814983759607	ZFP36L1
GO_Biological_Process_2021	cellular protein localization (GO:0034613)	1/329	0.5641096589005535	0.5958725901449541	0	0	1.2208810353409656	0.6989624697257846	SCFD1
GO_Biological_Process_2021	positive regulation of multicellular organismal process (GO:0051240)	1/345	0.5815093765862647	0.6128716800426026	0	0	1.1631466540104414	0.6305745813190116	CXCR4
GO_Biological_Process_2021	cellular response to DNA damage stimulus (GO:0006974)	1/350	0.5868058377702841	0.6170671253683032	0	0	1.1461902812701013	0.6109896633619631	CSNK1E
GO_Biological_Process_2021	ubiquitin-dependent protein catabolic process (GO:0006511)	1/354	0.5909956578792304	0.6200826924952104	0	0	1.1329710354396716	0.5958822738188654	RNF111
GO_Biological_Process_2021	gene expression (GO:0010467)	1/356	0.5930749260701463	0.6208753132296845	0	0	1.126473124461052	0.5885084653208599	RPS4Y1
GO_Biological_Process_2021	protein transport (GO:0015031)	1/369	0.6063398885560332	0.6333483468436071	0	0	1.0859582963620231	0.5433207667028247	SCFD1
GO_Biological_Process_2021	positive regulation of macromolecule metabolic process (GO:0010604)	1/384	0.62111954988037	0.6473445975419856	0	0	1.042628017264347	0.4965325169788531	ACTC1
GO_Biological_Process_2021	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	1/404	0.6399826390088766	0.6655251833595635	0	0	0.989871879272801	0.4417939051458828	CRK
GO_Biological_Process_2021	protein modification by small protein conjugation (GO:0032446)	1/409	0.644552703427983	0.6687947298843451	0	0	0.9774909963985594	0.4293127610136149	RNF111
GO_Biological_Process_2021	cellular protein metabolic process (GO:0044267)	1/417	0.6517468120762254	0.6747665670281451	0	0	0.9583006279434853	0.41024765313154	RPS4Y1
GO_Biological_Process_2021	organelle organization (GO:0006996)	1/420	0.6544076492323022	0.676029047334691	0	0	0.9512931664312504	0.4033718992390181	RHOU
GO_Biological_Process_2021	organelle assembly (GO:0070925)	1/425	0.658798168385351	0.6776909376750095	0	0	0.939834424335772	0.3922286762298742	HAUS2
GO_Biological_Process_2021	regulation of transcription by RNA polymerase II (GO:0006357)	5/2206	0.6589063274622694	0.6776909376750095	0	0	0.8960068655661568	0.3737906767782196	FOSB;CRK;RNF111;NPAS2;HES4
GO_Biological_Process_2021	regulation of nucleic acid-templated transcription (GO:1903506)	1/430	0.663134010332821	0.680546719575696	0	0	0.928642785785643	0.3814661952932429	ZNF562
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	2/908	0.6694431207036386	0.6855214489301452	0	0	0.8758278145695364	0.3514776504163603	RNF111;NPAS2
GO_Biological_Process_2021	regulation of cellular macromolecule biosynthetic process (GO:2000112)	1/468	0.6943679720033368	0.7094958145306426	0	0	0.8514180832932745	0.3105575044475373	ZNF562
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	1/481	0.7043872370804651	0.7173812576703145	0	0	0.8278061224489796	0.2900856337670249	HP
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	1/482	0.7051444771556823	0.7173812576703145	0	0	0.8260426831855403	0.2885801301950252	ACTC1
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	1/485	0.7074048097353064	0.7181230644282656	0	0	0.8207960870298533	0.2841203737887477	HP
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	1/488	0.7096481586491704	0.7188444630809092	0	0	0.815614130662532	0.2797442143304909	HP
GO_Biological_Process_2021	protein ubiquitination (GO:0016567)	1/525	0.7359678224271717	0.7438985101688439	0	0	0.7565820221218258	0.231944503707841	RNF111
GO_Biological_Process_2021	negative regulation of cellular process (GO:0048523)	1/566	0.7624057114769476	0.7689640401778245	0	0	0.700198663536211	0.1899473973942179	NPAS2
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	2/1183	0.8038594904607679	0.8090345515581548	0	0	0.6621860005644934	0.1445755914280007	RNF111;NPAS2
GO_Biological_Process_2021	negative regulation of transcription by RNA polymerase II (GO:0000122)	1/684	0.8248462645529242	0.8283787967351637	0	0	0.5757014372366809	0.1108560647358729	FOSB
GO_Biological_Process_2021	regulation of cell population proliferation (GO:0042127)	1/764	0.8577067842472734	0.8595394910512206	0	0	0.5131997753229732	0.0787725634671716	ZFP36L1
GO_Biological_Process_2021	negative regulation of transcription, DNA-templated (GO:0045892)	1/948	0.912055183209665	0.912055183209665	0	0	0.4095209361463698	0.0376983608425212	FOSB
